ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,MTurkCode,CF_ID,Intro,CO_vig,CO,CO_time_1,CO_time_2,CO_time_3,CO_time_4,Q67,CO_comp,CO_attr,CO_trust,CA_vig,CA,CA_time_1,CA_time_2,CA_time_3,CA_time_4,Q48,CA_comp,CA_attr,CA_trust,SO_vig,SO,SO_time_1,SO_time_2,SO_time_3,SO_time_4,Q39,SO_comp,SO_attr,SO_trust,SA_vig,SA,SA_time_1,SA_time_2,SA_time_3,SA_time_4,Q43,SA_comp,SA_attr,SA_trust,NO_vig,NO,NO_time_1,NO_time_2,NO_time_3,NO_time_4,Q113,NO_comp,NO_attr,NO_trust,NA_vig,NA,NA_time_1,NA_time_2,NA_time_3,NA_time_4,Q123,NA_comp,NA_attr,NA_trust,Q61,interest,poltrust,disgust_1,disgust_2,disgust_3,disgust_4,disgust_5,disgust_6,disgust_7,attention,year,sex,LocationLatitude,LocationLongitude,LocationAccuracy
R_3WbkHXuEsJoPUWN,Default Response Set,Anonymous,,,50.13.112.73,0,26/11/15 05:37,26/11/15 05:40,1,358447,A2NFKOH8HAAL1P,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4.051,52.402,55.063,3,1,4,2,4,1,7,5,4,5,5,3,4,4,5,1,47,1,41.44889832,-81.63189697,-1
R_9nmpTGaqjVwm2mp,Default Response Set,Anonymous,,,73.29.67.78,0,26/11/15 05:42,26/11/15 05:45,1,867777,A304IRIHFAI41G,1,,,,,,,,,,,1,6,6.624,54.721,55.715,4,1,6,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,5,4,1,6,1,3,7,1,18,2,39.48989868,-74.47730255,-1
R_1Fb9N9UzU47DGiF,Default Response Set,Anonymous,,,121.123.147.69,0,26/11/15 05:45,26/11/15 05:45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,112.5,-1
R_enysXTrWNy7yGm9,Default Response Set,Anonymous,,,73.138.150.11,0,26/11/15 05:43,26/11/15 05:46,1,721164,A3LMQY1OX7HWFY,1,,,,,,,,,,,,,,,,,,,,,1,5,51.477,51.477,53.511,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,6,7,5,6,6,6,7,1,47,2,26.52819824,-80.08429718,-1
R_9WQoY28r63bqMK1,Default Response Set,Anonymous,,,72.224.68.100,0,26/11/15 05:47,26/11/15 05:49,1,928644,A319HGTKM0UY0V,1,1,6,26.678,26.678,28.511,1,1,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,3,5,4,5,3,4,1,25,1,43.71499634,-70.34519958,-1
R_0PYruyowAL84wmh,Default Response Set,Anonymous,,,68.255.1.212,0,26/11/15 05:49,26/11/15 05:55,1,599855,A2VUVN484DC86H,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,103.455,105.287,105.974,2,1,4,4,4,,,,,,,,,,,,,,,,,,,,,1,5,1,7,4,4,6,5,5,6,1,18,1,41.8032074,-88.13410187,-1
R_1NxtAUeibI7HzmJ,Default Response Set,Anonymous,,,108.54.221.23,0,26/11/15 05:54,26/11/15 05:57,1,395774,A1F669OTXWIJW0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46.766,46.766,49.487,1,1,5,3,4,,,,,,,,,,,1,1,4,6,7,6,4,4,7,7,1,12,2,40.61000061,-73.91079712,-1
R_6Fr3TOV4i4aXU7b,Default Response Set,Anonymous,,,79.106.109.156,0,26/11/15 06:02,26/11/15 06:02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.32749939,19.81889343,-1
R_aY97jNlSnNwMBE1,Default Response Set,Anonymous,,,96.36.79.53,0,26/11/15 06:08,26/11/15 06:10,1,546224,A1KAM5ZQ964VBE,1,,,,,,,,,,,1,5,32.887,32.887,35.713,1,1,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,5,6,6,3,3,4,5,5,1,48,2,35.05189514,-81.97360229,-1
R_8x1gVEjU5xflN9b,Default Response Set,Anonymous,,,74.103.180.56,0,26/11/15 06:10,26/11/15 06:12,1,655803,A330JJZGJL7IG2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.401,42.861,44.265,2,1,4,3,4,1,5,3,6,6,6,5,5,5,6,1,50,2,40.12460327,-75.53849792,-1
R_01iEkq3cKtKhcsR,Default Response Set,Anonymous,,,73.140.36.121,0,26/11/15 06:19,26/11/15 06:21,1,210783,AGAB32VM22YKW,1,1,5,31.623,32.651,33.757,2,1,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,7,7,7,2,7,7,7,1,26,1,47.71569824,-122.3009949,-1
R_begWxrMQ0vye0U5,Default Response Set,Anonymous,,,172.56.31.218,0,26/11/15 06:34,26/11/15 06:37,1,796023,A31ZO4MKHCP3R5,1,,,,,,,,,,,1,5,60.985,60.985,61.872,1,1,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,6,4,2,6,5,5,6,1,18,2,34.05220032,-118.2436981,-1
R_cTrk36A7YqX1nBH,Default Response Set,Anonymous,,,24.110.32.97,0,26/11/15 06:49,26/11/15 06:51,1,688683,A392P1JQB1KR2E,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,44.462,44.462,49.779,1,1,7,4,7,,,,,,,,,,,,,,,,,,,,,1,7,5,3,4,2,3,6,3,2,1,36,1,29.30050659,-81.19480133,-1
R_1Yen7muDXvCQIHH,Default Response Set,Anonymous,,,76.121.174.14,0,26/11/15 07:07,26/11/15 07:09,1,907497,A6UN8575600KN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,33.583,33.583,39.501,1,1,4,5,4,,,,,,,,,,,1,5,5,4,6,5,4,5,5,6,1,34,2,47.36239624,-122.1981964,-1
R_9slTqxSraIgmZM1,Default Response Set,Anonymous,,,98.127.68.240,0,26/11/15 07:14,26/11/15 07:16,1,856353,A47P5PR27PW3B,1,,,,,,,,,,,,,,,,,,,,,1,7,29.125,29.125,33.607,1,1,7,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,6,7,4,3,7,6,7,1,12,2,37.84629822,-103.5836029,-1
R_38WIWH98JFQHh8F,Default Response Set,Anonymous,,,96.2.109.240,0,26/11/15 07:15,26/11/15 07:18,1,499634,AA7ZQGZUR6V5E,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,48.435,48.435,52.187,1,1,5,4,4,1,5,2,6,6,5,6,6,6,7,1,26,1,45.47529602,-93.28730011,-1
R_9taqq44TbN5GLmR,Default Response Set,Anonymous,,,72.207.1.178,0,26/11/15 07:29,26/11/15 07:30,1,493408,A2TMHOKMMK009W,1,,,,,,,,,,,,,,,,,,,,,1,5,16.643,16.643,17.336,1,1,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,5,5,5,5,3,5,5,14,1,32.71699524,-116.9949951,-1
R_9EslbidMK39EBXn,Default Response Set,Anonymous,,,98.214.246.231,0,26/11/15 07:37,26/11/15 07:38,1,897200,A11BWYZDOA0IZ9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11.11,11.11,13.633,1,1,5,6,5,1,5,6,5,4,6,5,5,5,4,3,9,1,39.91549683,-88.89179993,-1
R_9NWHxsLpIk6Vk21,Default Response Set,Anonymous,,,66.53.80.34,0,26/11/15 07:36,26/11/15 07:41,1,881866,A9JLQEN9J5WL3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,52.471,52.471,54.204,1,1,5,3,4,,,,,,,,,,,,,,,,,,,,,1,4,5,6,2,4,3,5,4,7,1,25,2,32.90240479,-97.5891037,-1
R_eaqJk2z6WoEpsjz,Default Response Set,Anonymous,,,5.15.135.106,0,26/11/15 07:57,26/11/15 07:57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.06669617,23.58329773,-1
R_cYhgztr4hvMtt65,Default Response Set,Anonymous,,,172.90.194.47,0,26/11/15 08:02,26/11/15 08:04,1,305103,A3OW5EFQ5QFD19,1,1,6,14.673,15.43,16.582,2,1,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,4,4,6,5,6,6,1,13,2,33.91290283,-118.3439026,-1
R_0NTHyeGnYk3lSkJ,Default Response Set,Anonymous,,,70.192.206.82,0,26/11/15 08:13,26/11/15 08:16,1,429124,A3EIVR2LS7CCWB,1,,,,,,,,,,,1,4,35.053,54.344,60.122,3,1,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,7,6,5,5,7,5,6,1,29,2,39.15350342,-77.07530212,-1
R_babfekjVH0CYKkl,Default Response Set,Anonymous,,,75.151.56.205,0,26/11/15 08:12,26/11/15 08:16,1,376703,A2TTPULEGF8963 ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,97.494,97.494,99.946,1,1,4,3,4,,,,,,,,,,,1,6,1,4,5,5,4,6,5,6,1,36,2,36.1782074,-86.60980225,-1
R_bxRyvzIxI3j0Qu1,Default Response Set,Anonymous,,,128.177.161.147,0,26/11/15 08:22,26/11/15 08:25,1,435699,A3ROQ06884CV1P,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,64.482,64.482,68.531,1,1,7,5,7,1,6,6,5,7,7,7,6,5,7,1,34,1,38,-97,-1
R_7V5q47ePeHcAgAJ,Default Response Set,Anonymous,,,98.235.70.143,0,26/11/15 08:23,26/11/15 08:26,1,514985,ARR3UJTM2ZGK4,1,,,,,,,,,,,1,6,45.767,45.767,46.927,1,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,5,6,5,5,6,5,5,6,1,39,2,40.78489685,-77.84700012,-1
R_6syeJsijKdqgieV,Default Response Set,Anonymous,,,24.140.55.97,0,26/11/15 08:26,26/11/15 08:30,1,101499,A3IB7YJHP04OHI,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,74.507,74.507,76.023,1,1,3,5,2,,,,,,,,,,,,,,,,,,,,,1,2,2,7,5,2,2,4,3,7,1,50,2,40.81820679,-81.4917984,-1
R_cOqKtFYGXWhfH6J,Default Response Set,Anonymous,,,119.192.230.239,0,26/11/15 08:34,26/11/15 08:34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.59849548,126.978302,-1
R_0ctC6Z4C98ZDoSp,Default Response Set,Anonymous,,,108.61.228.53,0,26/11/15 08:40,26/11/15 08:42,1,834916,A28G0U1M3I8GHE,1,1,1,4.279,34.167,35.369,22,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,2,7,6,5,4,7,7,7,1,11,2,42.01519775,-87.99009705,-1
R_eXRJ6SMROVoTHxj,Default Response Set,Anonymous,,,76.31.90.251,0,26/11/15 08:56,26/11/15 08:58,1,541108,A21TGZU9EXJ272,1,,,,,,,,,,,,,,,,,,,,,1,6,25.977,26.624,27.419,2,1,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,4,6,3,2,5,3,6,1,24,2,29.75270081,-95.40989685,-1
R_4GFKEBSgdtWDNrf,Default Response Set,Anonymous,,,96.11.124.131,0,26/11/15 09:07,26/11/15 09:09,1,339531, A3PGULUBHF331P,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,22.009,22.009,25.411,1,1,5,4,4,,,,,,,,,,,,,,,,,,,,,1,7,1,4,3,5,5,5,3,6,1,34,1,40.7901001,-81.43309784,-1
R_5jZ57KK5hyD2BVz,Default Response Set,Anonymous,,,173.22.113.23,0,26/11/15 09:06,26/11/15 09:09,1,603636,A102RC1Y60DUS4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,61.957,63.739,64.979,3,1,4,2,5,,,,,,,,,,,1,6,2,6,6,5,6,4,5,7,1,28,1,41.93699646,-91.44809723,-1
R_0uH1GRwO3YEC0MR,Default Response Set,Anonymous,,,24.130.232.222,0,26/11/15 09:10,26/11/15 09:12,1,845318,A1YSYI926BBOHW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41.241,41.241,43.325,1,1,7,6,6,,,,,,,,,,,1,5,2,5,4,2,4,5,3,6,1,18,1,37.37440491,-121.7582016,-1
R_9pINocmDQmhnikJ,Default Response Set,Anonymous,,,65.121.143.251,0,26/11/15 09:15,26/11/15 09:17,1,728006,A268SWOS479FCX,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31.65,31.65,33.782,1,1,5,4,5,1,3,6,5,3,4,3,3,2,7,1,20,1,41.54710388,-93.66680145,-1
R_a9Jp8mQ0Vghub7D,Default Response Set,Anonymous,,,23.125.192.243,0,26/11/15 09:29,26/11/15 09:31,1,381467,ABQ65VUI4C9RK,1,1,4,39.366,39.366,54.064,1,1,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,6,6,4,3,5,3,7,1,27,1,35.50639343,-81.03710175,-1
R_73OM60s16sMgh8N,Default Response Set,Anonymous,,,110.172.169.138,0,26/11/15 09:32,26/11/15 09:34,1,626297,A14K8WS2S5F8KO,1,,,,,,,,,,,1,6,14.735,14.735,15.636,1,1,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,4,4,4,4,4,1,4,7,23,1,11.6499939,78.16668701,-1
R_bgvHIgnJlCZ97jD,Default Response Set,Anonymous,,,24.160.14.205,0,26/11/15 09:37,26/11/15 09:38,1,937246,A1NQLW1UROVH81,1,,,,,,,,,,,,,,,,,,,,,1,7,15.984,20.822,22.239,5,1,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,7,7,1,7,7,7,7,1,9,1,33.84660339,-98.53009796,-1
R_bP0v0YOGoxIbTlH,Default Response Set,Anonymous,,,112.210.63.45,0,26/11/15 09:45,26/11/15 09:45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31109619,123.8916931,-1
R_bpzrjxatrClf2Fn,Default Response Set,Anonymous,,,207.244.77.3,0,26/11/15 09:46,26/11/15 09:47,1,253229,A2WX0GMSZUCP83,1,,,,,,,,,,,,,,,,,,,,,1,6,0.428,15.329,16.402,5,1,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,4,3,3,3,4,3,4,4,17,1,38.79319763,-77.53659821,-1
R_9QNAm6IePoeC97v,Default Response Set,Anonymous,,,98.85.179.218,0,26/11/15 09:48,26/11/15 09:50,1,181731,A1BIJGB7XA0GME,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,32.361,32.361,36.96,1,1,7,6,5,,,,,,,,,,,1,6,1,5,7,6,5,6,6,7,1,41,2,28.53109741,-80.85230255,-1
R_d7hQZI3lQ6PNx1X,Default Response Set,Anonymous,,,207.244.77.3,0,26/11/15 09:52,26/11/15 09:54,1,622668,A3GYJ7ZDKUZP7L,1,1,5,6.333,8.47,10.073,2,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,5,4,6,5,4,4,5,1,49,2,38.79319763,-77.53659821,-1
R_dhdczq3d1PysLgF,Default Response Set,Anonymous,,,107.182.230.35,0,26/11/15 09:51,26/11/15 09:54,1,495626,A3FVBTERE1369S,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41.888,41.888,47.959,1,1,4,5,4,1,5,3,5,5,6,4,5,6,5,1,58,2,19.90859985,99.83248901,-1
R_02tNWbNEoB84plH,Default Response Set,Anonymous,,,70.124.74.231,0,26/11/15 10:09,26/11/15 10:10,1,689131,A5BMKZRGHNSRT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4.36,4.36,4.985,1,1,4,1,4,,,,,,,,,,,,,,,,,,,,,1,1,1,5,5,5,5,6,5,6,1,9,2,26.09890747,-97.64320374,-1
R_etUHtgjek9NQuUd,Default Response Set,Anonymous,,,71.169.140.88,0,26/11/15 10:13,26/11/15 10:17,1,599907,A1NITMHYG5YL3H,1,,,,,,,,,,,1,6,46.858,47.834,48.783,2,1,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,6,2,3,1,1,2,1,4,1,19,1,44.39599609,-73.20739746,-1
R_d0z3MkyYZcA8slv,Default Response Set,Anonymous,,,163.47.13.243,0,26/11/15 10:20,26/11/15 10:20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.08329773,80.28329468,-1
R_3dBUhJkn70eYP1r,Default Response Set,Anonymous,,,104.6.246.119,0,26/11/15 10:46,26/11/15 10:48,1,220457,A3QAHF4UUBM7ZO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,18.671,44.008,55.586,7,1,6,4,4,,,,,,,,,,,,,,,,,,,,,1,3,3,5,6,4,6,4,6,7,1,8,2,26.63859558,-80.25119781,-1
R_1RkjnPym764ikmh,Default Response Set,Anonymous,,,74.242.10.150,0,26/11/15 11:27,26/11/15 11:29,1,207279,A3SI83QHG0L2P1,1,1,5,12.402,52.264,59.024,3,1,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,2,2,3,1,2,2,4,1,42,2,33.60800171,-86.64720154,-1
R_b4nl5vo7LAGWOW1,Default Response Set,Anonymous,,,70.44.240.36,0,26/11/15 12:11,26/11/15 12:14,1,850119,A1S6C6EN8MPKC3,1,,,,,,,,,,,1,3,44.244,49.94,51.423,3,1,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,5,6,3,3,4,2,5,1,34,1,41.17930603,-74.4516983,-1
R_eJr7lIIyFhcql49,Default Response Set,Anonymous,,,108.72.67.68,0,26/11/15 12:32,26/11/15 12:34,1,748247,A1CGWJOF9NSH0T,1,,,,,,,,,,,,,,,,,,,,,1,5,30.111,30.775,32.533,2,1,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,4,6,5,5,5,4,3,1,32,1,35.33389282,-119.0225983,-1
R_d6EyAPsqkeWKCGN,Default Response Set,Anonymous,,,73.204.67.134,0,26/11/15 12:33,26/11/15 12:36,1,605939,A17GLK8LNW9YMP,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,47.975,47.975,51.807,1,1,4,4,4,,,,,,,,,,,1,5,4,6,5,3,4,5,3,6,1,41,1,26.18400574,-80.13379669,-1
R_cu8oHzr8oPqmgDz,Default Response Set,Anonymous,,,63.243.37.162,0,26/11/15 12:44,26/11/15 12:45,1,599195,A1M1TSMJB12177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,15.366,0,1,4,2,4,1,2,1,7,3,3,5,4,7,3,1,43,1,28.61849976,-81.43360138,-1
R_bKRZAadNvK25K4Z,Default Response Set,Anonymous,,,50.76.144.53,0,26/11/15 12:47,26/11/15 12:49,1,922851,A1J7CYW3K3BFRI ,1,1,5,37.32,37.32,38.105,1,1,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,7,7,7,5,6,6,7,1,18,2,33.52420044,-82.09259796,-1
R_bCx9zFO8cXgB0ZD,Default Response Set,Anonymous,,,172.56.28.23,0,26/11/15 12:56,26/11/15 12:57,1,798777,A2PYGLCXIXOHBQ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,21.898,21.898,23.259,1,1,5,4,5,,,,,,,,,,,,,,,,,,,,,1,6,4,6,3,2,5,3,6,3,1,16,2,39.95140076,-75.15820313,-1
R_2hPsufroJJRx1qJ,Default Response Set,Anonymous,,,173.172.154.251,0,26/11/15 13:03,26/11/15 13:05,1,117647,A3GB1GCTYPJBMR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.887,1.887,3.119,1,1,4,4,2,1,4,2,7,3,4,1,6,1,3,1,15,1,32.91929626,-96.98200226,-1
R_86BP9muQodliV9P,Default Response Set,Anonymous,,,181.50.148.226,0,26/11/15 13:12,26/11/15 13:12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.649200439,-74.06279755,-1
R_2iCsxila6lBgCWh,Default Response Set,Anonymous,,,69.116.9.90,0,26/11/15 13:37,26/11/15 13:40,1,647407,A2AS1XVESKIKG,1,,,,,,,,,,,1,6,34.698,34.698,43.716,1,1,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,4,5,6,5,4,5,5,5,1,46,2,41.21009827,-74.29499817,-1
R_6Mz4Sh1Su9oJV09,Default Response Set,Anonymous,,,71.126.83.22,0,26/11/15 13:47,26/11/15 13:48,1,888280, A2VNR6984SDFGQ,1,,,,,,,,,,,,,,,,,,,,,1,6,19.05,19.05,20.171,1,1,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4,6,5,5,5,5,5,6,1,27,2,40.6302948,-75.39409637,-1
R_eRGEoM0EdyVJ3hj,Default Response Set,Anonymous,,,207.244.77.4,0,26/11/15 13:54,26/11/15 13:56,1,217321,A19XPPZZTQA59Q,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,7.511,20.447,21.314,2,1,5,4,5,,,,,,,,,,,,,,,,,,,,,1,4,5,5,4,2,5,4,4,6,2,21,2,38.79319763,-77.53659821,-1
R_0IG9uwifInHARmd,Default Response Set,Anonymous,,,173.78.234.176,0,26/11/15 13:56,26/11/15 13:59,1,427855,A6ULXWG14D1SR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50.14,50.14,71.916,1,1,4,2,6,1,6,3,5,7,7,5,5,1,3,3,9,1,28.04069519,-81.90429688,-1
R_3CTQiJshdQoSt7L,Default Response Set,Anonymous,,,24.33.78.134,0,26/11/15 14:12,26/11/15 14:15,1,391180,ANVAFB99K5RKP,1,,,,,,,,,,,1,5,75.22,75.22,75.878,1,1,5,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,5,3,4,4,4,4,5,1,14,2,39.47920227,-84.71299744,-1
R_0iVVoUK6c7YBkqh,Default Response Set,Anonymous,,,184.56.34.23,0,26/11/15 14:38,26/11/15 14:40,1,377995,AMYL772G8IIQX,1,1,7,35.459,35.837,36.965,2,1,5,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,4,7,4,3,5,5,6,5,5,10,2,41.45710754,-81.79350281,-1
R_9Gq8Ko3rSoUGxUx,Default Response Set,Anonymous,,,108.210.12.140,0,26/11/15 14:57,26/11/15 14:58,1,446055,A3GZYWA9S6J0K9,1,,,,,,,,,,,,,,,,,,,,,1,5,20.102,20.102,21.117,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,2,2,2,2,2,2,2,2,29,2,38.61340332,-90.29070282,-1
R_aWBHabQsPKndNrf,Default Response Set,Anonymous,,,146.135.16.132,0,26/11/15 15:03,26/11/15 15:05,1,317297,AEX85SLEN727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24.55,24.55,26.483,1,1,4,3,2,,,,,,,,,,,1,4,1,7,5,4,7,7,7,7,1,36,2,34.93389893,-78.82260132,-1
R_0eWy6fvA9PyGjGZ,Default Response Set,Anonymous,,,73.139.39.135,0,26/11/15 15:13,26/11/15 15:16,1,990066,AB7DD3QQ6OVJB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,54.425,54.425,61.652,1,1,4,3,4,1,7,1,7,2,2,5,5,1,2,1,31,1,26.63859558,-80.25119781,-1
R_8qyxFW9rSfOngaN,Default Response Set,Anonymous,,,23.243.92.24,0,26/11/15 15:17,26/11/15 15:19,1,100278,A1VLC044VXMRF6,1,,,,,,,,,,,1,6,14.235,14.235,15.585,1,1,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,5,3,3,4,4,3,5,1,14,1,34.02920532,-118.1512985,-1
R_bydoWQzllixNxsh,Default Response Set,Anonymous,,,107.10.242.76,0,26/11/15 15:17,26/11/15 15:20,1,196362,A6ZAKE3FP8YKY,1,1,6,8.427,9.567,10.482,2,1,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,5,7,5,6,5,5,7,6,1,12,1,41.38650513,-81.44010162,-1
R_bOcEuSYgclimvS5,Default Response Set,Anonymous,,,50.156.191.51,0,26/11/15 15:29,26/11/15 15:30,1,445935,A6FMGGN74ZJ7C,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5.277,5.277,16.722,1,1,5,4,5,,,,,,,,,,,1,5,4,3,4,4,5,3,5,5,4,19,1,30.3993988,-84.17250061,-1
R_6YC44uCats0LbNj,Default Response Set,Anonymous,,,50.186.105.113,0,26/11/15 15:35,26/11/15 15:37,1,259659,A3V0D7BRUQEYO2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,33.884,33.884,44.694,1,1,6,4,6,,,,,,,,,,,,,,,,,,,,,1,5,6,6,6,5,5,4,4,6,1,10,2,41.05039978,-112.060997,-1
R_1ImgpPqEwRZbuS1,Default Response Set,Anonymous,,,172.56.31.20,0,26/11/15 15:41,26/11/15 15:46,1,506758,A2UF2FRGVW4T89,1,,,,,,,,,,,,,,,,,,,,,1,5,91.292,91.292,93.156,1,1,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,6,5,4,5,6,7,7,1,28,1,34.05220032,-118.2436981,-1
